Date,Open,High,Low,Close,Adj Close,Volume
2014-06-14,22.877501,23.187500,22.725000,22.727501,20.302519,940908000
2014-06-21,22.830000,23.000000,22.412500,22.995001,20.541473,865028000
2014-06-28,23.025000,23.525000,23.022499,23.507500,20.999290,556248400
2014-07-05,23.535000,24.200001,23.379999,23.805000,21.265045,927320000
2014-07-12,23.965000,24.275000,23.142500,23.607500,21.088625,995880800
2014-07-19,23.747499,24.469999,23.430000,24.417500,21.812195,1105568000
2014-07-26,24.455000,24.860001,23.702499,24.032499,21.468277,947300000
2014-08-02,24.092501,24.145000,23.320000,23.684999,21.157852,892100000
2014-08-09,23.817499,24.547501,23.709999,24.495001,21.990269,717452000
2014-08-16,24.622499,25.367500,24.495001,25.330000,22.739889,989328000
2014-08-23,25.447500,25.725000,25.174999,25.625000,23.004721,955384000
2014-08-30,25.764999,25.934999,24.447500,24.742500,22.212460,1292640000
2014-09-06,24.825001,25.770000,24.035000,25.415001,22.816191,1848207200
2014-09-13,25.702499,25.762501,24.722500,25.240000,22.659082,1189411600
2014-09-20,25.450001,25.735001,24.430000,25.187500,22.611956,1355299600
2014-09-27,24.662500,25.385000,24.510000,24.905001,22.358337,990996400
2014-10-04,24.987499,25.594999,24.577499,25.182501,22.607468,1121032800
2014-10-11,25.332500,25.445000,23.795000,24.417500,21.920689,1434159200
2014-10-18,24.580000,26.372499,24.555000,26.305000,23.615187,1434131600
2014-10-25,26.212500,27.010000,26.174999,27.000000,24.239122,880922400
2014-11-01,27.055000,27.575001,26.930000,27.252501,24.465801,799811600
2014-11-08,27.254999,28.547501,27.100000,28.545000,25.737255,820666800
2014-11-15,28.567499,29.392500,28.325001,29.117500,26.253441,933658800
2014-11-22,29.212500,29.937500,29.155001,29.732500,26.807951,727495600
2014-11-29,29.702499,29.812500,27.817499,28.750000,25.922092,1066358800
2014-12-06,28.525000,28.712500,27.337500,27.432501,24.734180,1039472000
2014-12-13,27.674999,28.309999,26.565001,27.945000,25.196274,1315426400
2014-12-20,28.040001,28.629999,27.992500,28.497499,25.694426,477586000
2014-12-27,28.447500,28.692499,26.837500,27.332500,24.644022,608353600
2015-01-03,27.072500,28.312500,26.157499,28.002501,25.248121,1133010000
2015-01-10,28.150000,28.200001,26.299999,26.497499,23.891148,1216906400
2015-01-17,26.959999,28.437500,26.625000,28.245001,25.466763,794948000
2015-01-24,28.434999,30.000000,27.257500,29.290001,26.408972,1863370800
2015-01-31,29.512501,30.127501,29.020000,29.732500,26.807951,1083029200
2015-02-07,29.637501,31.870001,29.607500,31.770000,28.758093,1212827200
2015-02-14,31.872499,32.375000,31.730000,32.375000,29.305727,777419600
2015-02-21,32.505001,33.400002,31.652500,32.115002,29.070381,1472864800
2015-02-28,32.312500,32.570000,31.440001,31.650000,28.649462,987754000
2015-03-07,31.990000,32.392502,30.407499,30.897499,27.968300,1306056400
2015-03-14,30.969999,32.312500,30.717501,31.475000,28.491053,1066691600
2015-03-21,31.780001,32.009998,30.650000,30.812500,27.891357,837305200
2015-03-28,31.012501,31.622499,30.775000,31.330000,28.359798,648127200
2015-04-04,31.117500,32.029999,31.082500,31.775000,28.762617,728830000
2015-04-11,32.092499,32.142502,31.115000,31.187500,28.230814,684744400
2015-04-18,31.392500,32.657501,31.292500,32.570000,29.482254,829762800
2015-04-25,33.077499,33.634998,31.145000,32.237499,29.181265,1683889200
2015-05-02,32.375000,32.642502,30.840000,31.905001,28.880287,1087568000
2015-05-09,31.847500,32.372501,31.205000,32.192501,29.262251,833206000
2015-05-16,32.095001,33.242500,32.090000,33.134998,30.118959,869189600
2015-05-23,33.150002,33.227501,32.279999,32.570000,29.605396,792594400
2015-05-30,32.570000,32.847500,32.090000,32.162498,29.234980,683363200
2015-06-06,32.224998,32.544998,31.405001,31.792500,28.898663,880458400
2015-06-13,31.525000,32.077499,31.427500,31.650000,28.769133,794100800
2015-06-20,31.872499,32.450001,31.627501,31.687500,28.803223,782376000
2015-06-27,31.365000,31.735001,31.120001,31.610001,28.732777,603927600
2015-07-04,31.235001,31.557501,29.805000,30.820000,28.014681,1102873200
2015-07-11,31.257500,32.404999,31.080000,32.404999,29.455412,756979600
2015-07-18,32.742500,33.242500,30.497499,31.125000,28.291924,1377076000
2015-07-25,30.772499,30.977501,30.227501,30.325001,27.564737,766394400
2015-08-01,30.375000,30.642500,28.025000,28.879999,26.251263,1540002400
2015-08-08,29.132500,29.997499,27.407499,28.990000,26.470533,1378868800
2015-08-15,29.010000,29.412500,26.412500,26.440001,24.142149,1282036000
2015-08-22,23.717501,28.327499,23.000000,28.322500,25.861042,2001452000
2015-08-29,28.007500,28.632500,26.840000,27.317499,24.943384,1192776800
2015-09-05,27.937500,28.552500,27.442499,28.552500,26.071056,1010650800
2015-09-12,29.145000,29.222500,27.967501,28.362499,25.897566,1109104000
2015-09-19,28.417500,29.172501,28.092501,28.677500,26.185196,970785200
2015-09-26,28.462500,28.642500,26.827499,27.594999,25.196766,1255585200
2015-10-03,27.469999,28.070000,27.052500,28.030001,25.593966,1047091200
2015-10-10,28.182501,28.187500,27.389999,27.760000,25.347425,739540000
2015-10-17,27.700001,29.807501,27.527500,29.770000,27.182745,886172800
2015-10-24,29.520000,30.305000,28.497499,29.875000,27.278624,1289448800
2015-10-31,30.200001,30.955000,29.902500,30.264999,27.634720,780813600
2015-11-07,30.240000,30.452499,28.067499,28.084999,25.753954,866221200
2015-11-14,27.844999,29.980000,27.750000,29.825001,27.349539,759924800
2015-11-21,29.817499,29.932501,29.280001,29.452499,27.007954,438881600
2015-11-28,29.497499,29.852501,28.555000,29.757500,27.287636,827063200
2015-12-05,29.745001,29.965000,28.212500,28.295000,25.946529,755416000
2015-12-12,28.045000,28.200001,26.452499,26.507500,24.307388,1260425600
2015-12-19,26.820000,27.250000,26.392500,27.007500,24.765888,506431200
2015-12-26,26.897499,27.357500,26.205000,26.315001,24.130863,495046000
2016-01-02,25.652500,26.462500,24.107500,24.240000,22.228083,1375160800
2016-01-09,24.742500,25.297501,23.840000,24.282499,22.267059,1217348800
2016-01-16,24.602501,25.365000,23.355000,25.355000,23.250542,973536400
2016-01-23,25.379999,25.382500,23.097500,24.334999,22.315197,1521346000
2016-01-30,24.117500,24.332500,23.422501,23.504999,21.554094,868619200
2016-02-06,23.282499,24.087500,23.147499,23.497499,21.664135,924489200
2016-02-13,23.754999,24.722500,23.652500,24.010000,22.136648,673265200
2016-02-20,24.077499,24.504999,23.330000,24.227501,22.337179,636211600
2016-02-27,24.215000,25.937500,24.162500,25.752501,23.743189,807215200
2016-03-05,25.597500,25.707500,25.037500,25.565001,23.570320,622057200
2016-03-12,25.477501,26.625000,25.445000,26.480000,24.413925,728292800
2016-03-19,26.482500,26.912500,26.222500,26.417500,24.356308,479134400
2016-03-26,26.500000,27.605000,26.219999,27.497499,25.352037,591860000
2016-04-02,27.605000,28.047501,27.030001,27.165001,25.045485,582890400
2016-04-09,27.242500,28.097500,27.165001,27.462500,25.319773,649240000
2016-04-16,27.222500,27.237499,26.155001,26.420000,24.358614,756212000
2016-04-23,26.250000,26.412500,23.127501,23.434999,21.606512,1397696400
2016-04-30,23.492500,23.975000,22.962500,23.180000,21.371405,902429200
2016-05-07,23.250000,23.442499,22.367500,22.629999,20.991352,864199200
2016-05-14,23.097500,23.857500,22.912500,23.805000,22.081270,850828800
2016-05-21,23.967501,25.182501,23.917500,25.087500,23.270899,816000000
2016-05-28,24.900000,25.100000,24.157499,24.480000,22.707390,560708000
2016-06-04,24.497499,25.472500,24.387501,24.707500,22.918421,499457600
2016-06-11,24.672501,24.780001,23.825001,23.832500,22.106779,766930400
2016-06-18,24.000000,24.222500,23.162500,23.350000,21.659218,826916000
2016-06-25,23.250000,24.117500,22.875000,23.972500,22.236647,737313600
2016-07-02,23.847500,24.222500,23.592501,24.170000,22.419842,450824000
2016-07-09,24.187500,24.825001,24.182501,24.695000,22.906824,571642400
2016-07-16,24.674999,25.250000,24.577499,24.665001,22.879004,590262000
2016-07-23,24.562500,26.137501,24.105000,26.052500,24.166031,1026284000
2016-07-30,26.102501,26.912500,26.000000,26.870001,24.924332,680596800
2016-08-06,26.879999,27.235001,26.790001,27.045000,25.222561,498023200
2016-08-13,27.035000,27.557501,27.020000,27.340000,25.497681,529485600
2016-08-20,27.215000,27.330000,26.577499,26.735001,24.933451,494422000
2016-08-27,26.655001,27.000000,26.375000,26.932501,25.117641,532002400
2016-09-03,26.975000,27.190001,25.782499,25.782499,24.045135,675214800
2016-09-10,25.662500,29.032499,25.632500,28.730000,26.794014,1552912800
2016-09-17,28.797501,29.045000,27.887501,28.177500,26.278751,804382800
2016-09-24,27.910000,28.660000,27.887501,28.262501,26.358015,625536000
2016-10-01,28.177500,28.639999,28.070000,28.514999,26.593502,504117600
2016-10-08,28.754999,29.672501,28.680000,29.407499,27.425863,834833600
2016-10-15,29.332500,29.552500,28.450001,29.150000,27.185713,462126000
2016-10-22,29.275000,29.590000,28.327499,28.430000,26.514233,840902400
2016-10-29,28.412500,28.557501,27.027500,27.209999,25.376438,625386000
2016-11-05,27.520000,27.930000,26.457500,27.107500,25.410646,829076000
2016-11-12,26.927500,27.635000,26.020000,27.514999,25.792635,793365600
2016-11-19,27.530001,28.105000,27.502501,27.947500,26.198065,376529600
2016-11-26,27.857500,28.117500,27.212500,27.475000,25.755142,622000000
2016-12-03,27.500000,28.674999,27.062500,28.487499,26.704262,607958400
2016-12-10,28.322500,29.182501,28.122499,28.992500,27.177656,780062400
2016-12-17,28.950001,29.375000,28.897499,29.129999,27.306549,453292000
2016-12-24,29.129999,29.504999,28.857500,28.955000,27.142500,339314400
2016-12-31,28.950001,29.540001,28.690001,29.477501,27.632292,415382000
2017-01-07,29.487499,29.982500,29.485001,29.760000,27.897110,555242800
2017-01-14,29.584999,30.125000,29.555000,30.000000,28.122082,465392000
2017-01-21,30.000000,30.610001,29.875000,30.487499,28.579065,498157200
2017-01-28,30.232500,32.622501,30.155001,32.270000,30.249989,999124800
2017-02-04,32.282501,33.235001,32.224998,33.029999,30.962412,545796800
2017-02-11,33.270000,34.067501,33.187500,33.930000,31.943970,546670000
2017-02-18,34.057499,34.369999,33.820000,34.165001,32.165226,351635600
2017-02-25,34.285000,35.070000,34.070000,34.945000,32.899563,509896000
2017-03-04,34.842499,34.994999,34.262501,34.785000,32.748924,398688800
2017-03-11,34.712502,35.255001,34.705002,34.997501,32.948986,486158400
2017-03-18,35.099998,35.700001,34.932499,35.160000,33.101974,518696000
2017-03-25,34.847500,36.125000,34.654999,35.915001,33.812786,508035600
2017-04-01,35.927502,36.365002,35.762501,35.834999,33.737465,421664800
2017-04-08,35.900002,35.970001,35.014999,35.262501,33.198479,349942800
2017-04-15,35.369999,35.730000,35.112499,35.567501,33.485634,356994000
2017-04-22,35.875000,36.224998,35.794998,35.912498,33.810429,364614800
2017-04-29,36.275002,37.244999,36.067501,37.240002,35.060234,701406800
2017-05-06,37.257500,39.105000,37.257500,39.025002,36.740761,693882400
2017-05-13,39.002499,39.162498,37.427502,38.264999,36.173935,629419600
2017-05-20,38.500000,38.724998,38.167500,38.402500,36.303913,412906000
2017-05-27,38.355000,38.862499,38.055000,38.862499,36.738777,355011600
2017-06-03,38.584999,38.994999,36.505001,37.244999,35.209663,636638800
2017-06-10,36.435001,36.875000,35.549999,35.567501,33.623848,882121600
2017-06-17,35.915001,36.790001,35.915001,36.570000,34.571560,533012000
2017-06-24,36.792500,37.070000,35.570000,36.005001,34.037437,508240800
2017-07-01,36.220001,36.325001,35.602501,36.044998,34.075245,316711600
2017-07-08,36.027500,37.332500,35.842499,37.259998,35.223854,444353600
2017-07-15,37.205002,37.935001,37.142502,37.567501,35.514553,424326400
2017-07-22,37.645000,38.497501,36.825001,37.375000,35.332569,423272400
2017-07-29,37.474998,39.937500,37.032501,39.097500,36.960941,691234000
2017-08-05,39.264999,40.457500,38.657501,39.369999,37.218548,605076400
2017-08-12,39.830002,40.627499,39.180000,39.375000,37.369461,538514000
2017-08-19,39.375000,40.185001,38.777500,39.965000,37.929398,450684800
2017-08-26,40.035000,41.235001,39.982498,41.012501,38.923546,504514800
2017-09-02,40.937500,41.062500,39.632500,39.657501,37.637558,406640800
2017-09-09,40.125000,40.990002,39.477501,39.970001,37.934143,884310000
2017-09-16,40.027500,40.125000,37.639999,37.972500,36.038383,744754000
2017-09-23,37.497501,38.680000,37.290001,38.529999,36.567493,619427200
2017-09-30,38.564999,38.872501,38.115002,38.825001,36.847466,375137200
2017-10-07,38.952499,39.500000,38.775002,39.247501,37.248447,325219200
2017-10-14,39.474998,40.217499,38.755001,39.062500,37.072865,504205200
2017-10-21,39.222500,40.900002,38.817501,40.762501,38.686275,489613200
2017-10-28,40.972500,43.564999,40.930000,43.125000,40.928448,860709600
2017-11-04,43.092499,44.060001,42.930000,43.667500,41.443314,553701600
2017-11-11,43.375000,43.625000,42.095001,42.537498,40.515995,465838800
2017-11-18,42.572498,43.875000,42.389999,43.742500,41.663734,324037200
2017-11-25,43.762501,43.770000,41.790001,42.762501,40.730305,680394000
2017-12-02,43.119999,43.154999,41.615002,42.342499,40.330261,549924400
2017-12-09,42.299999,43.542500,42.197498,43.492500,41.425610,556588800
2017-12-16,43.720001,44.299999,43.312500,43.752499,41.673256,470529600
2017-12-23,42.700001,42.962502,42.305000,42.307499,40.296917,388655200
2017-12-30,null,null,null,null,null,null
