Date_Time,JP_Morgan,Aflac,American_International_Group,Caterpillar,3M,Exxon,American_Express,Nextera,Qualcomm,Broadcom,Cisco,Square,Apple,Facebook,Nasdaq_Inc
11/4/2019,128.82,53.45,54.93,146.92,174.9,71.67,119.62,57.4,85.09,305,47.48,62.38,64.38,194.72,32.86
11/5/2019,129.1,52.94,54.81,146.37,175.27,73.09,118.77,56.78,85.46,314.04,47.76,61.06,64.28,194.32,32.81
11/6/2019,129.3,53.7,55.52,145.49,174,71.49,119.69,56.87,84.63,313.16,48.27,61.34,64.31,191.55,33.31
11/7/2019,130,54.15,55.59,147.01,174.52,73.01,121.28,55.77,89.98,311.74,48.42,64.41,64.86,190.42,33.51
11/8/2019,130.38,54.14,55.91,148.16,173.15,70.77,121.47,55.52,94.03,313.41,48.83,62.45,65.04,190.84,33.55
11/11/2019,129.92,54.03,55.4,148,170.11,70.34,120.9,55.56,91.84,312.75,48.1,63.79,65.55,189.61,34.18
11/12/2019,129.16,53.97,55.41,146.34,170.84,69.37,120.89,55.81,90.97,315.53,48.37,61.54,65.49,194.47,34.15
11/13/2019,128.48,54.14,54.72,144.49,170.55,68.8,120.26,56.98,90.47,313.67,48.46,61.51,66.12,193.19,34.42
11/14/2019,128.6,54.18,54.19,143.44,170.93,68.5,120.93,57.47,90.48,308.97,44.91,62.99,65.66,193.15,34.42
11/15/2019,129.53,54.4,53.93,145.31,171.88,69.19,120.76,57.86,90.81,312.91,45.09,64.7,66.44,195.1,34.53
11/18/2019,130.62,54.39,54.15,143.59,170.54,68.52,119.66,58.04,90.48,311.07,45.15,65.74,66.78,197.4,34.87
11/19/2019,130.58,54.08,53.41,143.18,170.68,67.82,120,58.17,87.96,317.7,45.47,66.37,66.57,199.32,35.02
11/20/2019,129.63,54.13,52.93,141.52,167.77,68.03,119.3,58.81,85.62,311.67,45.08,67.17,65.8,197.51,35.23
11/21/2019,129.93,53.87,52.21,143.36,165.14,69.67,118.8,58.79,85.11,315.25,44.84,67.42,65.5,197.93,34.91
11/22/2019,130.79,53.99,53.3,143.88,167.6,69.37,119.06,58.35,84.89,314.92,44.85,67.75,65.45,198.82,34.79
11/25/2019,131.49,54.3,53.31,146.42,170.24,68.91,120.6,58.14,85.29,319.62,45.45,68.25,66.59,199.79,34.88
11/26/2019,131.67,54.73,53.17,146.09,169.23,68.74,119.79,58.73,84.63,316.27,45.31,68.94,66.07,198.97,34.94
11/27/2019,132.06,54.82,52.89,145.69,170.61,68.7,120.33,58.27,84.8,318.44,45.24,69.65,66.96,202,34.75
11/29/2019,131.76,54.84,52.66,144.73,169.77,68.13,120.12,58.46,83.55,316.21,45.31,69.12,66.81,201.64,34.93
12/2/2019,131.47,52.68,51.66,142.96,168.27,68.42,117.26,57.81,82.45,310.72,44.7,66.88,66.04,199.7,34.82
12/3/2019,129.78,51.73,51.17,140.06,165.17,67.88,116.57,58.06,80.58,306.52,44.28,67.04,64.86,198.82,34.83
12/4/2019,132.34,52.33,51.11,140.12,167.14,68.65,117.94,58.56,82.08,309.72,43.89,67.78,65.43,198.71,35.07
12/5/2019,133.06,52.72,51.14,141.05,164.37,68.41,118.28,58.64,82.59,311.19,43.52,67.14,66.39,199.36,34.89
12/6/2019,135.04,52.99,51.86,142.72,171.47,69.51,120.61,58.6,83.82,316.05,43.84,67.98,67.68,201.05,35.08
12/9/2019,134.41,53.05,51.58,142.83,169.83,69.66,120.46,58.57,84.92,314.38,43.9,67.06,66.73,201.34,34.88
12/10/2019,134.5,53.16,51.08,142.87,167.66,69.06,120.9,58.61,84.12,315.06,44.1,65.84,67.12,200.87,34.87
12/11/2019,134.18,53.05,50.41,144,168.74,68.96,120.64,58.95,86.99,319.72,44.28,65.75,67.69,202.26,34.63
12/12/2019,138.02,53.9,51.03,146.78,168.56,70.34,122.64,58.47,89.05,327.8,45.67,65.86,67.86,196.75,34.71
12/13/2019,136.81,53.17,51.6,145.53,168.79,69.23,124.72,59.24,87.83,315.42,45.3,64.8,68.79,194.11,34.83
12/16/2019,137.34,53.07,51.9,145.36,170.75,70,123.68,59.87,88.43,323.13,45.98,66.53,69.96,197.92,35.07
12/17/2019,138.18,53.11,51.79,146.37,169.93,69.68,124.95,59.96,88.32,323.8,46.44,65.55,70.1,198.39,35.33
12/18/2019,138.04,52.91,51.97,147.12,169.03,69.87,124.26,60.07,87.98,327.44,46.64,65.14,69.93,202.5,35.31
12/19/2019,137.35,52.99,51.93,145.02,172.15,69.39,124.83,60.16,88.49,324.1,47.88,64.55,70,206.06,35.67
12/20/2019,137.24,53.14,51.54,147.57,175.37,69.94,125.77,60.68,88.85,319,47.45,63.63,69.86,206.3,35.87
12/23/2019,137.2,52.54,50.97,148.5,178.47,70.29,124.49,59.7,88.45,319.53,48.1,62.8,71,206.18,35.72
12/24/2019,137.58,52.76,50.94,147.48,176.68,70.02,124.74,60.13,88.77,320.5,47.78,63.96,71.07,205.12,35.56
12/26/2019,139.04,52.62,50.62,148.22,176.59,70.13,125.41,60.49,88.4,317.98,47.85,64.03,72.48,207.79,35.93
12/27/2019,139.14,52.62,51.07,148.28,177.26,69.89,125.19,60.63,88.8,316.53,47.77,63.8,72.45,208.1,36
12/30/2019,138.63,52.74,51,147.52,175.83,69.48,124.3,60.32,88.43,313.46,47.59,61.8,72.88,204.41,35.67
12/31/2019,139.4,52.9,51.33,147.68,176.42,69.78,124.49,60.54,88.23,316.02,47.96,62.56,73.41,205.25,35.7
1/2/2020,141.09,53.35,51.76,150.53,180,70.9,125.85,59.65,88.69,322.39,48.42,63.83,75.09,209.78,35.94
1/3/2020,138.34,52.98,51.36,148.44,178.45,70.33,124.6,60.08,87.02,314.19,47.63,63,74.36,208.67,36.09
1/6/2020,138.23,52.83,51.4,148.34,178.62,70.87,124.06,60.38,86.51,313.72,47.8,62.57,74.95,212.6,36.07
1/7/2020,135.88,52.33,51.11,146.38,177.9,70.29,123.41,60.33,88.97,312.64,47.49,64.59,74.6,213.06,35.47
1/8/2020,136.94,52.49,51.71,147.68,180.63,69.23,125.54,60.3,88.71,308.74,47.52,67.6,75.8,215.22,35.28
1/9/2020,137.44,52.5,52.28,147.31,181.2,69.76,127.81,60.77,89.91,306.26,47.32,67.93,77.41,218.3,35.78
1/10/2020,136.07,52.07,52.03,146.13,180.47,69.14,127.28,60.89,90.26,299.22,47.13,67.99,77.58,218.06,35.61
1/13/2020,137.2,52.5,52.62,146.82,180.92,69.8,128.54,61.6,90.97,301.18,47.97,68.66,79.24,221.91,35.7
1/14/2020,138.8,52.2,52.34,146.68,181.37,69.2,128.8,61.93,90.56,308.18,47.79,68.17,78.17,219.06,35.52
1/15/2020,136.72,52.3,51.78,145.57,179.78,69.09,129.82,62.9,89.67,303.14,48.01,70.36,77.83,221.15,35.95
1/16/2020,137.25,52.79,52.36,147.87,181.01,68.82,130.55,63.07,91.79,307.05,49.05,69.52,78.81,221.77,36.1
1/17/2020,138.2,53.42,52.9,147.78,181.35,68.56,131.52,63.35,95.91,308.79,49.02,69.38,79.68,222.14,36.44
1/21/2020,136.84,52.84,51.67,145.85,179.39,67.58,130.53,64.22,94.54,308.07,48.8,68.31,79.14,221.44,36.42
1/22/2020,136.68,52.53,52.26,142.63,178.03,67.19,131.49,64.97,92.97,312.97,49.07,68.69,79.43,221.32,36.38
1/23/2020,136.54,52.56,51.61,142.75,177.74,66.77,131.37,65.02,92,319.65,49,69.29,79.81,219.76,36.54
1/24/2020,133.15,52.39,51.06,140.38,178.15,66.32,135.11,65.93,89.65,324,48.85,71.14,79.58,217.94,36.74
1/27/2020,132.03,51.83,50.13,135.73,175.63,64.74,130.64,66.68,87.05,309.03,47.47,71.05,77.24,214.87,36.59
1/28/2020,134.43,52.37,50.41,136.74,165.58,64.65,132.45,66.45,89.15,318.31,47.77,74.8,79.42,217.79,37.05
1/29/2020,134.23,52.38,50.35,135.78,162,64.11,131.68,66.44,88.23,317.51,47.05,76.16,81.08,223.23,38.45
1/30/2020,135.89,53.04,51.3,135.37,162.51,64.79,133.22,67.48,87.78,315.2,47.24,76.1,80.97,209.53,38.65
1/31/2020,132.36,51.57,50.26,131.35,158.66,62.12,129.87,67.05,85.31,305.16,45.97,74.69,77.38,201.91,38.82
2/3/2020,133.37,52.01,51.16,129.77,156.59,60.73,131,66.7,86.48,305.23,46.53,79.8,77.17,204.19,39.26
2/4/2020,135.29,52.17,50.65,133.51,157.24,59.97,131.85,66.14,88.93,311.6,47.62,80.9,79.71,209.83,39.56
2/5/2020,137.59,53.28,52.48,137.44,162.33,62.73,133.6,66.68,90.91,317.38,48.45,78.25,80.36,210.11,38.82
2/6/2020,137.61,52.74,53.41,137.25,162.89,61.88,133.25,67.08,90.61,319.69,48.69,78.51,81.3,210.85,38.62
2/7/2020,137.17,52.93,53.46,133.37,160.08,61.47,131.82,67.39,87.42,315.23,47.97,78.86,80.01,212.33,38.11
2/10/2020,137.74,52.74,54.14,134.32,160.15,59.96,132.24,67.93,88.6,314.2,48.87,80.17,80.39,213.06,38.58
2/11/2020,138,52.94,54.47,136.19,162.45,60.53,132.63,68.04,90,320.16,49.13,79.88,79.9,207.19,38.27
2/12/2020,138,52.4,54.28,139.59,163.8,61.27,133.24,67.57,91.72,324.7,49.93,80,81.8,210.76,38.02
2/13/2020,137.88,52.46,50.93,139.72,159.76,60.93,134.46,68.87,90.03,323.97,47.32,80.99,81.22,213.14,38.13
2/14/2020,137.46,52.81,48.48,137.99,161.01,60.65,135.87,69.63,89.6,317.77,46.97,81.86,81.24,214.18,38.73
2/18/2020,135.64,51.88,49.01,136.58,158.88,59.88,135.6,70.51,88.03,310.75,46.59,82.42,79.75,217.8,38.56
2/19/2020,137.49,51.55,49.41,136.86,159.34,60.34,136.93,68.67,90.56,315.69,46.29,85.24,80.9,217.49,38.42
2/20/2020,137.49,51.49,49.8,136.93,158.56,59.86,136.58,69.26,89.47,309.24,46.85,85.7,80.07,214.58,38.16
2/21/2020,135.81,51.53,48.6,137.21,156.93,59.13,134.9,69.4,87.03,304.5,46.3,83.49,78.26,210.18,38.39
2/24/2020,132.16,49.23,45.7,132.17,152.55,56.36,128.19,68.49,83.32,291.6,44,80.21,74.54,200.72,38.25
2/25/2020,126.26,47.7,45.24,129,146.85,54.2,120.9,67.58,80.22,282.68,42.74,77.05,72.02,196.77,37.47
2/26/2020,126.64,46.55,45,128.25,148.96,53.01,118.5,67.37,79.66,285.88,42.16,76.59,73.16,197.2,37.67
2/27/2020,121.37,44.4,43.41,123.27,150.16,49.82,112.81,63.96,75.94,273.95,40.04,79.31,68.38,189.75,35.82
2/28/2020,116.11,42.85,42.16,124.24,149.24,51.44,109.93,63.19,78.3,272.62,39.93,83.33,68.34,192.47,34.18
3/2/2020,121.52,45.29,42.85,127.6,153.02,53.88,113.87,67.09,80.56,284.97,41.17,80.67,74.7,196.44,36.71
3/3/2020,116.96,43.33,41.49,124.38,145.24,51.3,108.01,66.29,78.56,274.25,40.04,78.84,72.33,185.89,36.69
3/4/2020,119.85,44.55,42.54,127.4,153.98,52.42,115.7,70.56,81.8,285.45,41.39,79.26,75.68,191.76,38.79
3/5/2020,113.97,41.58,40.65,121.97,151.41,50.11,110.94,69.04,79.17,274.04,39.57,76.32,73.23,185.17,38.03
3/6/2020,108.08,40.78,37.84,121.41,153.65,47.69,108.24,67.96,77.47,269.45,39.68,73.09,72.26,181.09,36.83
3/9/2020,93.44,37.59,32.81,104.07,144.06,41.86,98.29,65.32,72.64,247.72,37.96,65.73,66.54,169.5,35.24
3/10/2020,100.7,39.22,35.07,106.49,153.3,43.41,103.3,63.93,78.89,262.9,40.08,67.24,71.33,178.19,34.9
3/11/2020,95.96,36.94,32.43,100.69,147.24,41.98,95.38,60.31,74.62,245.97,37.05,62.44,68.86,170.24,33.11
3/12/2020,88.05,31.42,25.67,92.26,133.58,37.18,83.53,52.22,67.02,218.78,33.2,53.57,62.06,154.47,29.54
3/13/2020,103.91,34.69,28.5,99.64,141.68,38.12,99.6,55.39,75.81,234.22,37.64,57.77,69.49,170.28,32.02
3/16/2020,88.36,28.99,23.25,93.41,130.91,34.49,85.87,50.34,64.48,187.58,33.71,41.27,60.55,146.01,28.44
3/17/2020,93.76,30.15,22.25,100.2,134.44,36.81,86.58,55.44,68.86,199.51,35.5,44.73,63.22,149.42,31.68
3/18/2020,83.89,25.27,18.78,100.12,137.02,33.12,73.75,52.66,61.19,167.87,37.12,39.5,61.67,146.96,30.52
3/19/2020,85.3,26.9,20.6,103.01,137.51,34.43,77.07,51.78,65,194.45,37.71,40,61.2,153.13,29.33
3/20/2020,83.5,26.73,19.23,95.5,124.89,32.74,74.12,47.94,60.91,192.22,35.6,38.09,57.31,149.73,26.83
3/23/2020,79.03,25.69,19.3,91.85,117.87,31.45,68.96,45.42,62.53,193.47,34.6,40.01,56.09,148.1,24.29
3/24/2020,88.43,29.11,22.93,101.34,132.72,35.44,84.05,51.63,65.46,212.76,38.6,46.31,61.72,160.98,27.66
3/25/2020,91.73,36.73,25.72,104.67,131.54,37.29,90.17,52.57,63.08,217.55,37.67,52.39,61.38,156.21,28.99
3/26/2020,98.12,35.77,27.51,110.5,136.18,38.82,93.29,57.78,68.98,243.17,40.58,56.03,64.61,163.34,31.27
3/27/2020,91.13,35.4,25.51,105.44,133.24,36.95,88.73,57.99,66.59,230.69,38.82,53.34,61.94,156.79,30.93
3/30/2020,93.5,36.26,25.71,111.71,137.74,37.5,90.27,61.5,69.03,240.11,40.32,55,63.7,165.95,33.15
3/31/2020,90.03,34.24,24.25,116.04,136.51,37.97,85.61,60.15,67.65,237.1,39.31,52.38,63.57,166.8,31.65
4/1/2020,84.36,31.9,21.61,111.35,133.14,37.53,77.84,54.56,65.9,223.63,38.33,46.81,60.23,159.6,30.76
4/2/2020,87.51,31.83,21.25,116.74,137.91,40.4,76.66,56.61,68.02,237.06,39.8,45.88,61.23,158.19,31.32
4/3/2020,84.05,32.41,20.46,114.67,133.79,39.21,73.6,55.41,65.23,234.26,39.06,43.72,60.35,154.18,31.74
4/6/2020,89.46,35.22,21.52,120.43,140.7,40.47,83.87,58.63,70.95,252.44,41.43,50.42,65.62,165.55,33.86
4/7/2020,90.64,35.71,23.26,121.92,144.6,41.24,87.58,57.12,72.73,253.27,40.64,50.31,64.86,168.83,33.65
4/8/2020,94.3,37.77,24.13,127.4,148.99,43.85,92.08,58.38,73.33,261.1,41.74,57.04,66.52,174.28,34.71
4/9/2020,102.76,38.08,26.54,125.03,147.78,43.13,94.82,61.32,71.58,254.3,41.2,59.21,67,175.19,35.97
4/13/2020,98.19,37.28,25.63,114.14,146.4,42.76,90.33,59.05,73.3,259.92,41.22,59.42,68.31,174.79,34.43
4/14/2020,95.5,37.78,25.78,116.48,150.14,42.43,88.39,60.6,77.55,267.63,42.78,62.41,71.76,178.17,35.85
4/15/2020,90.79,35.75,24.08,111.53,145.16,40.48,83.79,59.31,75.99,257.44,41.52,61.38,71.11,176.97,35.33
4/16/2020,87.33,35.04,23.18,113.22,144.9,39.15,81.35,59.37,76.85,258.29,41.5,57.32,71.67,176.25,36.1
4/17/2020,95.18,36.48,24.5,116.3,146.46,43.22,87.39,61.56,76.17,265.88,42.48,61.09,70.7,179.24,37.08
4/20/2020,91.71,36.15,23.75,114.6,143.67,41.18,84.01,59.4,74.31,258.28,42.54,61.06,69.23,178.24,36.59
4/21/2020,89.05,34.59,22.25,109.85,141.63,40.96,81.52,58.86,71.84,247.65,40.55,57.4,67.09,170.8,35.09
4/22/2020,89.34,35.47,22.26,110.64,143.61,42.13,82.54,61.79,74.68,259.97,41.76,60.96,69.03,182.28,34.88
4/23/2020,89.39,35.04,22.66,112.91,144.33,43.45,82.46,60.29,73.81,258.93,41.62,61.82,68.76,185.13,34.62
4/24/2020,90.71,36.29,23.35,114.04,147,43.73,83.17,59.92,76.04,264.81,42.52,62.01,70.74,190.07,35.21
4/27/2020,94.62,37.27,24.18,115.2,153.65,43.94,85.06,60.9,75.98,268.45,43.06,63.55,70.79,187.5,37.21
4/28/2020,95.29,37.79,25.28,115.46,157.61,44.97,88.19,59.83,75.29,264.73,42.49,61.75,69.64,182.91,37.07
4/29/2020,97.86,39.19,27.23,120.06,156.26,47.46,96.12,58.78,78.97,276.02,43.34,65.77,71.93,194.19,37.2
4/30/2020,95.76,37.24,25.43,116.38,151.92,46.47,91.25,57.78,78.67,271.62,42.38,65.14,73.45,204.71,36.56
5/1/2020,93.25,36.62,23.9,110.88,148.6,43.14,88.32,56.76,75.64,259.7,40.92,63,72.27,202.27,35.54
5/4/2020,92.14,35.75,24.07,107.72,148.4,44.88,86.38,57.52,75.68,262.26,41.35,63.69,73.29,205.26,35.38
5/5/2020,92,35.92,25.06,108.91,147.43,44.83,86.74,57.53,77.63,264.87,41.46,66.69,74.39,207.07,36.28
5/6/2020,90.27,34.28,23.31,107.67,146.2,43.99,84,55.67,78.87,264.18,41.15,68.1,75.16,208.47,35.21
5/7/2020,91.21,35.87,25.52,107.29,145.74,44.24,86.73,56.12,78.83,267.75,41.37,74.62,75.93,211.26,35.78
5/8/2020,92.7,36.26,27.65,112.11,148.51,46.18,89.5,57.43,80.56,275.03,42.99,76.05,77.53,212.35,35.86
5/11/2020,89.97,35.41,27.55,108.61,145.73,45.74,85.33,56.85,80.48,275.4,43.32,74.9,78.75,213.18,36.41
5/12/2020,87.03,33.65,26.55,105,141.52,44.12,83.14,56.98,78.42,268.45,43.22,75.21,77.85,210.1,36.17
5/13/2020,84.03,31.99,24.96,104.48,136.12,41.93,78.03,57.53,78,263.15,41.95,73.79,76.91,205.1,36.3
5/14/2020,87.52,32.76,25.76,106.19,135.99,42.3,83.81,58.06,79.87,266.6,43.85,78.2,77.39,206.81,36.49
5/15/2020,85.9,32.99,26.47,107.92,138.69,42,82.22,56.96,75.77,260.41,44.27,80.26,76.93,210.88,37.36
5/18/2020,90.45,34.75,28.45,115.02,149.27,45.34,88.41,58.86,79.94,273.53,45.06,76.63,78.74,213.19,38.31
5/19/2020,88.67,33.63,27.63,112.08,148.38,43.94,87.26,57.63,78.09,271.95,44.61,79.25,78.29,216.88,37.54
5/20/2020,91.33,34.8,28.04,115.69,149.68,45.37,90.73,58.2,80.63,278.68,45.44,82.04,79.81,229.97,38.24
5/21/2020,90.17,34.85,28.81,114.06,145.81,44.56,89.83,57.22,78,274.8,44.64,81.49,79.21,231.39,38
5/22/2020,89.47,34.7,28.89,112.47,146.44,44.6,89.33,58.46,78.7,276.65,44.9,81.49,79.72,234.91,38.45
5/26/2020,95.82,36.23,31.01,117.41,152.08,45.91,94.32,58.58,78.02,282.02,44.84,80.79,79.18,232.2,38.76
5/27/2020,101.37,37.17,31.51,122.42,158.15,46.24,101.23,60.28,79.29,287.59,45.96,81.02,79.53,229.14,38.4
5/28/2020,99.86,36.63,31.12,120.74,156.82,45.04,98.06,62.84,78.11,283.14,45.6,79.62,79.56,225.46,38.79
5/29/2020,97.31,36.47,30.06,120.13,156.44,45.47,95.07,63.89,80.88,291.27,47.82,81.08,79.49,225.09,39.49
6/1/2020,98.6,36.97,30.55,120.5,155.58,46.28,96.75,63.91,79.73,289.99,46.3,82.72,80.46,231.91,39.63
6/2/2020,98.93,37.24,31.49,123.32,157.64,47.31,99.07,64.15,84.63,298.06,46.89,88,80.83,232.72,39.75
6/3/2020,104.27,38.21,33.25,127.09,161.21,49.24,105.4,64.89,84.11,309.53,46.94,91.97,81.28,230.16,39.78
6/4/2020,106.44,39.33,35.21,128.96,162.55,49.1,106.54,62.97,86.04,308.89,46.86,87.72,80.58,226.29,39.31
6/5/2020,111.23,40.53,36.36,135.12,167.41,53.08,109.73,63.6,88.55,317.08,47.83,89.93,82.88,230.77,39.97
6/8/2020,113.45,42.1,39.44,137.72,166.87,54.74,113.67,65.12,91.37,317.52,48.13,89.62,83.36,231.4,40.43
6/9/2020,110.54,40.2,37.74,134.19,166.7,53.52,110.46,64.67,89.75,315.32,48.05,89.53,86,238.67,40.03
6/10/2020,106.06,39.09,35.16,132.44,163.9,50.65,106.16,64.2,91.01,315.04,47.42,91.91,88.21,236.73,40
6/11/2020,97.21,35.66,31.61,121.55,152.38,46.18,98.6,62.08,84.02,293.75,43.67,86.09,83.97,224.43,37.75
6/12/2020,99.87,36.64,33.04,123.15,154.87,47.17,101.68,61.73,85.24,300.25,45.07,86.72,84.7,228.58,38.38
6/15/2020,101.25,37.12,33.19,123.61,157.73,47.14,103.95,62.14,86.39,304.09,45.35,91,85.75,232.5,39.12
6/16/2020,102.06,37.35,33.29,130.11,159.67,48.2,105.62,62.04,89.52,310.72,46.48,94.74,88.02,235.65,39.51
6/17/2020,99.48,36.79,32.28,128.23,159.22,46.63,103.96,62.25,89.94,313.44,46.17,97.03,87.9,235.53,39.38
6/18/2020,98.94,37.11,32.47,127.59,159.21,46.92,102.16,62.23,89.92,318.71,45.83,98.27,87.93,235.94,39.76
6/19/2020,97.81,36.6,31.81,127.46,158.15,45.98,100.94,60.55,88.81,302.77,45.32,97.98,87.43,238.79,39.61
6/22/2020,96.75,36.46,31.79,125.79,156.69,46.42,99.44,61.76,89.13,313.54,45.16,104.22,89.72,239.22,39.9
6/23/2020,97.93,36.39,32.05,126.25,157.84,46.7,99.42,60.8,89.35,311.3,45.47,104.75,91.63,242.24,39.53
6/24/2020,94.66,35.17,30.3,122.06,152.22,44.5,95.48,60.42,89.14,306.97,44.75,100.88,90.01,234.02,38.43
6/25/2020,97.96,35.83,31.26,124.71,154.67,45.17,97.85,59.79,88.96,308.85,45.22,104.78,91.21,235.68,39.56
6/26/2020,92.59,34.68,29.71,122.39,152.52,43.62,93.42,59.06,88.02,307.41,46.31,104.3,88.41,216.08,38.61
6/29/2020,93,35.43,30.68,125.25,155.57,44.32,94.52,59.56,89.01,309.78,46.15,103.68,90.45,220.64,39.18
6/30/2020,94.06,36.03,31.18,126.5,155.99,44.72,95.2,60.04,91.21,315.61,46.64,104.94,91.2,227.07,39.82
7/1/2020,93.26,35.39,29.58,126.06,155.43,43.71,94.05,61.56,89.78,312.73,46.06,115.9,91.03,237.55,40.25
7/2/2020,92.66,35.26,29.92,127.72,157.04,44.08,94.33,61.6,91.87,315.47,45.63,113.39,91.03,233.42,40.02
7/6/2020,95,36.02,30.74,129.43,158.1,44.39,96.58,61.74,92.92,318.79,46.42,118.97,93.46,240.28,40.36
7/7/2020,92.32,34.62,29.17,127.2,154.82,43.24,93.01,61.68,92.14,313.12,45.63,125.6,93.17,240.86,40.16
7/8/2020,93.3,35.4,29.85,128.13,154.58,43.14,92.9,63.32,93.53,319.57,45.81,133.35,95.34,243.58,40.57
7/9/2020,91.28,33.97,28,125.73,151.45,41.36,90.57,63,93.25,321.5,46.7,129.39,95.75,244.5,40.27
7/10/2020,96.27,34.87,30.1,128.01,152.85,42.65,93.23,64.9,92.51,319.44,46.66,128.05,95.92,245.07,40.96
7/13/2020,97.65,34.88,29.72,130.57,154.8,42.66,93.56,64.06,91.33,311.31,45.93,118.65,95.48,239,41
7/14/2020,98.21,35.65,30.79,136.88,158.54,44.07,94.84,65.64,92.38,315.08,46.26,121.24,97.06,239.73,41.6
7/15/2020,99.73,36.28,31.77,138.36,159.33,44.63,97.36,64.75,92.55,313.78,46.4,122.2,97.72,240.28,42.28
7/16/2020,100.01,36.37,32.56,138.56,160.5,44.28,96.32,67.1,91.2,311.34,45.78,119.95,96.52,240.93,42.34
7/17/2020,98.16,36.22,32.12,136.9,159.83,43.52,95.18,68.85,92.23,312.71,46.75,120.73,96.33,242.03,42.81
7/20/2020,97.3,35.98,31.41,134.63,156.37,42.5,94,68.58,93.17,317.13,46.97,128.39,98.36,245.42,43.77
7/21/2020,99.41,36.51,31.96,135.87,157.8,44.65,96.33,69.08,92.31,314.34,47.02,126.99,97,241.75,43.67
7/22/2020,98.69,36.66,32.19,136.98,158.71,43.61,96.54,70.11,92.6,313.8,46.9,129.18,97.27,239.87,44.7
7/23/2020,98.98,36.99,31.87,136.6,159.29,43.7,96.67,70.24,89.67,309.67,47.41,122.93,92.85,232.6,43.8
7/24/2020,98.28,36.77,31.31,137.58,159.84,43.43,95.33,70.06,88.89,305.79,46.4,121.41,92.61,230.71,43.52
7/27/2020,96.9,36.43,30.85,139.89,163.24,44.07,95.79,69.41,92.7,312.68,47.19,125.75,94.81,233.5,43.51
7/28/2020,97.32,36.29,30.95,138.03,155.33,43.55,94.42,70.01,91.45,307.35,46.28,123.51,93.25,230.12,42.72
7/29/2020,99.68,36.5,32.67,140.53,156.25,44.03,96.69,70.36,93.03,308.85,46.71,128.55,95.04,233.29,43.67
7/30/2020,97.02,35.29,31.78,136.73,152.12,41.87,94.65,70.58,107.19,312.1,46.44,129.13,96.19,234.5,43.3
7/31/2020,96.64,35.57,32.14,132.88,150.47,42.08,93.32,70.18,105.61,316.75,47.1,129.85,106.26,253.67,43.77
8/3/2020,96.1,35.36,32.14,131.78,150.41,42.25,93.54,69.4,109.59,321.23,47.16,134.8,108.94,251.96,43.45
8/4/2020,95.55,35.06,29.72,131.52,151.21,43.47,93.19,71.26,110.95,328.39,47.67,136.83,109.67,249.83,43.23
8/5/2020,97.21,35.55,30.18,134.97,155.35,43.85,95.39,70.95,111.39,329.54,47.33,146.55,110.06,249.12,43.45
8/6/2020,97.24,35.41,29.32,134.39,156,43.64,95.92,70.7,111.06,329.16,47.77,154,113.9,265.28,43.57
8/7/2020,99.38,36.52,30.66,134.92,158.33,43.44,99.16,71.95,108.25,325.93,47.43,147.22,111.11,268.44,44.29
8/10/2020,100.64,37.47,31.46,142.02,161.44,44.51,101.62,70.91,106.36,327.36,47.73,139.34,112.73,263,43.84
8/11/2020,103.82,38.03,31.98,142.53,163.38,44.97,103.26,69.45,108.83,324.03,47.19,138.25,109.38,256.13,43.49
8/12/2020,102.94,37.62,30.94,142.57,164.26,44.09,101.68,71.15,115.79,333.64,48.1,139.02,113.01,259.89,43.47
8/13/2020,102.37,37.75,30.71,140.67,165.86,43.01,100.42,71.1,113.41,329.42,42.72,143.19,115.01,261.3,43.43
8/14/2020,102.41,38.07,30.99,139.96,166.1,43.2,100.41,70.13,113.74,327.82,42.5,141.96,114.91,261.24,43.08
8/17/2020,99.71,37.46,29.96,138.72,164.71,42.64,97.55,70.75,112.18,330.32,42.09,152.48,114.61,261.16,43.44
8/18/2020,98.32,37.14,29.58,138.37,164.38,42.43,96.67,70.76,112.03,328.64,41.98,151.04,115.56,262.34,43.35
8/19/2020,98.55,37.03,29.86,138.02,163.97,41.96,96.89,70.58,111.04,329.21,41.87,150.37,115.71,262.59,43.29
8/20/2020,97.37,36.66,29.13,137.48,162.97,41.32,96.72,70.53,110.66,328.83,42.31,155.86,118.28,269.01,43.49
8/21/2020,97.32,36.42,28.27,138.43,161.71,41.01,96.15,70.6,113,330.02,42.25,155.1,124.37,267.01,43.31
8/24/2020,100.06,37.38,29.55,141.68,163.53,42.22,99.33,70.66,115.91,334,42.18,151.79,125.86,271.39,43.86
8/25/2020,100.5,37.1,29.52,141.15,163.1,40.88,99.05,70.33,115.95,336.14,41.96,155,124.82,280.82,43.37
8/26/2020,99.09,36.45,29.06,141.83,163.9,40.01,98.4,69.75,116.04,339.67,42.25,153.74,126.52,303.91,44.18
8/27/2020,102.35,36.88,29.68,143.37,164.08,39.74,101.53,69.72,116.02,339.14,42.29,155.61,125.01,293.22,43.95
8/28/2020,102.77,37.13,29.37,143.63,165.66,40.69,102.54,69.89,118.2,344.82,42.2,155.93,124.81,293.66,43.95
8/31/2020,100.19,36.32,29.14,142.31,163.02,39.94,101.59,69.79,119.1,347.15,42.22,159.56,129.04,293.2,44.81
9/1/2020,100.14,36.7,29.15,146.05,164.8,39.43,102.47,69.28,122.01,359.54,42.03,166.66,134.18,295.44,44.94
