Date_Time,JP_Morgan,Aflac,American_International_Group,Caterpillar,3M,Exxon,American_Express,Nextera,Qualcomm,Broadcom,Cisco,Square,Apple,Facebook,Deutsche_Boerse,Nasdaq_Inc
2/22/2023,138.56,68.36,60.66,237.89,108.94,109.73,174.70,73.68,123.95,576.17,49.31,72.94,148.91,171.12,167.40,57.10
2/23/2023,139.67,68.00,60.31,237.95,108.91,110.74,175.14,72.87,126.20,583.80,49.21,74.15,149.40,172.04,166.45,57.20
2/24/2023,140.93,68.57,60.17,236.17,107.80,110.75,174.25,72.92,124.34,577.75,48.48,77.36,146.71,170.39,166.30,57.05
2/27/2023,142.16,68.23,60.65,239.98,108.27,110.55,173.30,71.86,123.42,585.45,48.73,75.14,147.92,169.54,169.35,56.35
2/28/2023,143.35,68.15,61.11,239.55,107.74,109.91,173.99,71.03,123.53,594.29,48.42,76.73,147.41,174.94,169.45,56.06
3/1/2023,142.55,68.12,60.96,248.67,110.21,110.89,175.91,69.87,123.68,593.57,48.34,76.63,145.31,173.42,170.25,55.55
3/2/2023,141.07,67.56,60.03,252.18,109.90,111.40,175.34,72.21,123.78,598.65,48.53,78.04,145.91,174.53,171.20,56.00
3/3/2023,143.66,68.44,60.20,255.31,111.26,112.81,179.09,73.83,123.60,632.76,49.28,80.88,151.03,185.25,173.70,56.22
3/6/2023,142.82,68.22,60.34,253.98,109.93,113.81,179.06,74.40,122.41,632.92,49.42,80.81,153.83,184.90,171.15,56.07
3/7/2023,138.62,67.06,58.49,246.14,107.09,111.61,175.32,73.75,119.19,625.15,48.91,78.04,151.60,184.51,171.45,55.01
3/8/2023,137.80,66.12,57.35,248.72,107.16,109.98,174.83,74.25,121.20,632.26,49.11,77.95,152.87,184.97,171.65,55.13
3/9/2023,130.34,64.84,55.80,240.96,105.52,109.13,172.12,73.76,117.22,622.52,48.81,73.80,150.59,181.69,169.30,54.32
3/10/2023,133.65,64.03,53.15,227.01,104.06,107.78,165.70,73.01,115.19,614.83,48.56,71.01,148.50,179.51,164.60,52.60
3/13/2023,131.25,62.16,50.07,224.70,103.50,106.54,157.63,73.29,114.43,616.47,48.41,69.46,150.47,180.90,163.60,51.97
3/14/2023,134.62,63.12,51.12,225.67,102.78,106.94,163.91,74.55,116.55,632.46,49.05,73.63,152.59,194.02,165.05,52.76
3/15/2023,128.26,61.24,47.96,217.26,102.78,101.62,159.81,75.52,115.49,626.04,49.06,74.07,152.99,197.75,165.85,51.91
3/16/2023,130.75,62.48,50.19,218.71,104.21,101.03,160.73,76.23,120.51,636.50,50.12,75.09,155.85,204.93,165.00,53.11
3/17/2023,125.81,61.29,47.24,215.01,103.02,99.84,156.52,75.67,120.73,630.97,50.19,73.98,155.00,195.61,165.95,52.75
3/20/2023,127.14,63.38,48.85,220.31,104.31,102.45,158.74,75.97,121.82,643.71,50.94,74.50,157.40,197.81,166.50,52.92
3/21/2023,130.55,64.70,51.25,224.92,104.29,107.04,164.56,75.36,123.80,636.75,50.67,77.46,159.28,202.16,166.65,54.01
3/22/2023,127.18,63.13,48.75,219.95,101.54,104.59,162.75,74.13,121.97,630.92,49.46,72.65,157.83,199.81,165.90,52.94
3/23/2023,126.84,62.53,47.16,219.44,101.00,103.41,162.76,73.81,124.15,639.23,49.73,61.88,158.93,204.28,165.60,52.49
3/24/2023,124.91,62.88,47.34,217.01,101.14,103.53,159.78,75.69,124.76,636.17,50.51,60.68,160.25,206.01,164.05,53.07
3/27/2023,128.49,63.11,47.46,218.00,101.49,105.80,163.12,75.44,123.60,626.84,50.54,64.40,158.28,202.84,166.95,53.25
3/28/2023,128.88,63.56,47.50,220.16,101.74,107.12,159.21,75.24,121.34,624.70,50.39,63.76,157.65,200.68,168.35,52.94
3/29/2023,129.14,64.29,48.70,223.00,103.19,108.96,163.59,76.11,125.09,625.50,51.17,66.49,160.77,205.35,165.70,54.09
3/30/2023,128.75,64.29,49.82,224.54,102.78,109.49,162.41,76.59,127.40,633.75,51.43,68.49,162.36,207.84,168.20,54.03
3/31/2023,130.31,64.52,50.36,228.84,105.11,109.66,164.95,77.08,127.58,641.54,52.28,68.65,164.90,211.94,164.95,54.67
4/3/2023,130.16,64.66,50.42,229.87,104.57,116.13,163.78,76.67,124.74,642.47,52.31,67.83,166.17,213.07,171.95,54.40
4/4/2023,128.42,63.91,49.87,217.45,102.25,115.02,162.56,77.16,122.30,634.41,51.82,68.84,165.63,214.72,169.85,54.70
4/5/2023,127.61,64.46,50.24,213.53,102.29,116.99,161.08,78.33,123.04,629.01,51.82,67.66,163.76,211.48,174.90,54.56
4/6/2023,127.47,64.56,51.08,209.17,101.56,115.05,158.83,78.97,123.00,622.64,51.27,68.10,164.66,216.10,177.60,54.90
4/10/2023,127.89,64.97,51.11,215.53,102.76,114.54,161.14,78.43,124.29,627.39,51.33,66.36,162.03,214.75,178.45,54.38
4/11/2023,128.52,65.71,51.20,220.60,104.56,115.35,161.83,78.34,123.57,621.57,50.62,66.42,160.80,213.85,178.25,54.35
4/12/2023,128.50,65.98,51.32,220.50,104.37,115.23,159.29,78.59,120.27,616.70,50.11,62.74,160.10,214.00,179.10,54.89
4/13/2023,128.99,66.30,51.62,221.67,106.15,115.77,162.30,78.85,121.13,624.24,50.80,64.56,165.56,220.35,180.50,55.56
4/14/2023,138.73,66.21,51.44,223.68,105.77,116.05,163.22,78.02,120.16,619.54,50.54,64.04,165.21,221.49,180.40,55.16
4/17/2023,139.83,66.57,51.92,225.24,106.78,114.70,163.71,78.54,119.38,627.36,50.28,64.19,165.23,218.86,181.20,55.77
4/18/2023,141.40,66.89,52.46,225.20,106.27,116.94,164.40,78.30,118.36,632.32,50.31,63.90,166.47,217.89,177.95,55.61
4/19/2023,141.22,66.94,53.17,224.65,106.08,116.57,164.95,78.94,118.54,634.50,48.04,62.87,167.63,215.70,179.45,57.36
4/20/2023,140.81,66.48,52.34,222.27,104.73,115.64,163.28,78.75,118.64,633.02,46.58,62.36,166.65,213.07,176.05,56.49
4/21/2023,140.54,65.98,51.55,220.27,104.48,116.01,163.78,78.99,117.76,632.90,47.03,63.48,165.02,212.89,178.60,56.97
4/24/2023,140.73,66.08,51.82,223.43,105.06,118.20,160.59,79.04,117.35,634.54,47.39,64.50,165.33,212.79,179.85,56.58
4/25/2023,137.67,65.77,50.95,218.63,104.37,116.52,156.12,77.82,114.05,622.02,47.09,61.00,163.77,207.55,182.25,55.27
4/26/2023,135.23,65.39,50.81,216.19,102.92,115.45,155.72,74.07,114.16,616.19,46.54,60.57,163.76,209.40,182.95,54.13
4/27/2023,137.05,69.47,52.14,214.33,105.33,116.83,158.45,75.85,113.92,618.41,46.56,60.58,168.41,238.56,183.45,54.82
4/28/2023,138.24,69.85,53.04,218.80,106.22,118.34,161.34,76.63,116.80,626.50,47.25,60.79,169.68,240.32,180.70,55.37
5/1/2023,141.20,70.36,53.09,217.27,105.85,114.67,159.32,76.80,115.84,637.95,47.34,60.22,169.59,243.18,178.65,55.05
5/2/2023,138.92,68.64,51.93,215.15,102.98,110.10,153.25,75.94,116.11,612.34,46.36,57.76,168.54,239.24,178.65,54.27
5/3/2023,135.98,67.36,51.35,215.64,102.83,107.93,152.21,75.39,112.83,613.20,45.96,59.32,167.45,237.03,180.30,53.56
5/4/2023,134.12,66.82,49.88,210.38,101.84,106.04,148.81,75.51,106.58,610.16,45.70,60.43,165.79,233.52,182.40,53.79
5/5/2023,136.74,67.59,53.79,215.09,103.35,108.68,152.65,75.51,108.78,630.12,46.25,59.25,173.57,232.78,184.70,54.92
5/8/2023,137.07,67.64,53.75,214.79,102.34,109.11,153.04,76.06,108.31,629.06,46.34,58.80,173.50,233.27,182.95,54.92
5/9/2023,136.41,67.42,53.10,213.49,100.80,109.14,153.38,75.58,105.77,618.51,46.47,59.32,171.77,233.37,186.30,54.56
5/10/2023,136.48,66.72,52.61,213.17,100.90,107.74,148.68,76.89,106.46,626.27,46.71,57.53,173.56,233.08,183.15,55.20
5/11/2023,136.05,66.67,52.81,210.03,100.78,105.79,147.99,76.10,104.06,627.67,46.37,57.31,173.75,235.79,169.00,55.22
5/12/2023,134.10,66.11,52.49,209.54,100.27,105.78,147.93,77.96,103.62,631.15,46.71,55.56,172.57,233.81,172.90,55.14
5/15/2023,135.23,66.09,52.54,211.29,100.49,105.07,150.00,77.54,106.28,639.80,47.10,56.87,172.07,238.86,171.90,55.17
5/16/2023,134.32,65.16,52.31,207.20,98.01,102.52,148.41,75.84,103.79,641.44,46.92,55.54,172.07,238.82,173.15,54.54
5/17/2023,138.45,66.19,53.74,212.10,100.18,104.82,152.09,75.34,104.81,657.47,47.63,57.76,172.69,242.49,176.15,54.93
5/18/2023,139.50,66.91,54.31,214.72,99.64,105.77,153.48,75.10,106.96,677.90,48.20,59.52,175.05,246.85,175.75,55.22
5/19/2023,139.18,66.88,53.85,214.78,99.03,106.26,152.95,74.48,105.86,682.25,49.13,58.65,175.16,245.64,174.95,55.32
5/22/2023,138.03,66.58,53.96,214.26,101.71,104.97,155.51,74.58,105.28,678.37,48.82,60.62,174.20,248.32,175.15,55.46
5/23/2023,136.59,66.04,55.77,212.71,100.70,106.40,152.56,74.16,103.56,686.50,48.91,61.56,171.56,246.74,172.85,54.40
5/24/2023,135.34,64.56,54.57,209.70,96.99,107.59,150.72,74.24,103.02,679.53,48.41,61.86,171.84,249.21,172.50,53.86
5/25/2023,135.67,64.61,53.68,209.98,97.05,105.66,151.08,73.39,104.02,728.80,49.03,59.30,172.99,252.69,174.00,53.18
5/26/2023,136.94,64.49,54.07,211.80,96.94,104.97,157.24,73.92,110.35,812.73,49.86,59.00,175.43,262.04,171.80,54.22
5/30/2023,137.46,65.24,54.72,209.90,96.06,104.04,158.01,72.69,116.00,803.34,50.17,58.84,177.30,262.52,171.50,54.95
5/31/2023,135.71,64.21,52.83,205.75,93.31,102.18,158.56,73.46,113.41,807.96,49.67,60.39,177.25,264.72,165.15,55.35
6/1/2023,137.58,64.69,53.74,209.07,94.28,103.36,162.72,72.96,115.83,789.95,49.74,61.50,180.09,272.61,167.00,55.03
6/2/2023,140.47,66.60,55.20,226.63,102.53,105.76,168.56,73.85,115.62,812.00,50.02,63.46,180.95,272.61,168.95,56.33
6/5/2023,139.09,67.13,54.23,222.47,97.98,105.29,167.43,73.59,112.73,802.30,50.21,63.54,179.58,271.39,168.65,56.02
6/6/2023,139.34,67.67,55.93,226.68,98.29,106.15,171.82,73.38,116.36,790.00,49.81,65.98,179.21,271.12,165.65,57.13
6/7/2023,140.69,68.40,56.73,235.55,101.00,108.53,171.55,74.17,115.18,792.63,49.78,66.24,177.82,263.60,163.15,57.05
6/8/2023,140.73,68.21,56.63,234.45,100.76,108.19,171.14,74.90,116.35,804.20,49.68,65.09,180.57,264.58,164.80,57.67
6/9/2023,141.01,68.97,56.88,235.03,99.90,107.39,171.72,74.07,119.11,804.62,49.66,64.94,180.96,264.95,164.10,57.83
6/12/2023,141.00,68.74,56.22,237.90,101.26,106.42,173.64,73.98,122.14,855.36,50.48,64.20,183.79,271.05,163.70,51.00
6/13/2023,142.02,69.40,56.63,245.44,102.74,106.44,175.14,74.35,124.43,851.12,50.80,65.52,183.31,271.32,161.50,51.06
6/14/2023,141.49,68.76,55.84,243.32,101.95,105.16,174.47,73.40,123.40,886.18,50.96,63.69,183.95,273.35,165.60,51.16
6/15/2023,143.09,69.76,56.62,247.67,103.81,105.89,173.81,74.36,123.61,883.43,51.93,66.19,186.01,281.83,163.10,52.27
6/16/2023,143.26,69.43,57.30,245.27,104.54,105.13,172.21,75.59,122.68,868.11,52.07,66.51,184.92,281.00,163.70,51.22
6/20/2023,142.53,67.80,56.08,241.15,102.30,102.72,169.41,74.76,119.82,868.03,51.55,66.80,185.01,284.33,163.00,51.62
6/21/2023,142.32,67.53,56.46,241.48,101.47,103.87,167.92,75.78,115.76,847.66,50.85,65.46,183.96,281.64,163.95,50.56
6/22/2023,139.58,67.54,55.97,237.34,100.43,103.30,168.26,75.13,116.40,842.43,51.12,64.11,187.00,284.88,164.80,49.55
6/23/2023,138.85,67.14,55.22,234.44,100.72,102.40,168.07,74.17,113.43,822.15,50.33,62.86,186.68,288.73,166.95,49.64
6/26/2023,139.19,67.58,55.67,236.95,100.41,104.29,167.11,74.29,116.63,821.63,50.21,61.75,185.27,278.47,167.00,49.61
6/27/2023,139.20,68.50,56.45,240.69,98.26,104.55,168.19,73.91,119.79,848.40,50.86,63.93,188.06,287.05,169.25,49.82
6/28/2023,138.59,68.38,56.46,241.87,98.57,105.40,169.78,73.44,117.54,847.94,50.87,64.77,189.25,285.29,173.05,49.58
6/29/2023,143.43,69.12,57.20,244.24,99.24,106.70,172.08,72.81,118.06,862.57,51.21,64.39,189.59,281.53,167.70,49.85
6/30/2023,145.44,69.80,57.54,246.05,100.09,107.25,174.20,74.20,119.04,867.43,51.74,66.57,193.97,286.98,167.70,49.85
7/3/2023,146.61,70.19,57.94,247.33,101.14,107.46,175.44,74.38,120.09,876.44,51.82,66.20,192.46,286.02,167.00,49.70
7/5/2023,144.64,69.91,57.71,244.83,98.63,106.91,175.57,74.95,117.13,861.86,51.51,68.97,191.33,294.37,166.10,49.92
7/6/2023,143.21,69.64,57.60,240.58,96.31,102.92,170.94,73.02,115.22,848.00,51.11,64.61,191.81,291.99,167.70,48.99
7/7/2023,144.34,70.04,58.20,245.18,97.29,103.16,169.80,72.05,115.94,846.75,50.99,67.27,190.68,290.53,168.10,48.97
7/10/2023,145.15,69.57,58.08,248.81,97.19,104.69,171.71,71.71,117.12,877.73,51.40,69.06,188.61,294.10,167.00,49.10
7/11/2023,147.42,70.50,58.75,252.85,101.92,105.97,174.64,72.19,116.87,882.05,52.12,71.10,188.08,298.29,166.75,49.71
7/12/2023,148.15,70.25,58.65,253.60,101.57,106.49,174.33,73.47,118.68,889.95,50.74,71.22,189.77,309.34,167.40,50.00
7/13/2023,148.87,69.95,58.89,255.86,102.86,104.54,174.24,73.71,123.12,890.36,51.53,76.20,190.54,313.41,169.10,51.17
7/14/2023,149.77,69.58,57.65,255.62,102.30,100.94,173.39,73.20,122.56,888.58,50.38,75.46,190.69,308.87,168.60,50.61
7/17/2023,153.38,70.38,59.10,257.46,101.70,101.38,175.39,72.66,123.40,910.35,50.81,78.06,193.99,310.62,170.60,50.90
7/18/2023,153.66,70.94,59.37,263.81,103.01,100.92,178.04,72.05,122.86,903.43,51.24,79.03,193.73,312.05,167.75,51.38
7/19/2023,154.25,71.32,59.12,262.75,103.48,101.62,177.12,72.10,124.42,901.37,52.43,78.19,195.10,316.01,162.80,50.43
7/20/2023,156.15,72.39,60.24,261.09,104.29,103.41,177.11,74.10,120.72,888.34,52.37,76.17,193.13,302.52,161.20,49.61
7/21/2023,154.95,72.41,59.95,257.65,104.33,103.89,170.22,75.90,124.72,896.75,52.63,76.12,191.94,294.26,161.30,50.71
7/24/2023,158.00,72.46,60.26,259.37,104.27,105.52,167.79,75.50,124.10,901.59,53.11,77.14,192.75,291.61,159.85,51.05
7/25/2023,156.82,72.50,59.89,262.06,109.83,105.68,166.50,75.44,125.07,917.99,53.60,76.87,193.62,294.47,162.50,51.07
7/26/2023,157.76,72.77,60.84,258.32,112.64,105.09,167.75,74.37,124.02,893.09,53.22,77.41,194.50,298.57,162.35,50.92
7/27/2023,156.02,72.06,60.64,258.30,111.19,105.42,163.60,73.27,125.85,893.53,53.00,75.77,193.22,311.71,164.45,50.27
7/28/2023,156.91,72.39,60.16,260.43,111.88,104.16,165.43,72.85,129.48,899.79,52.09,78.36,195.83,325.48,164.50,50.49
7/31/2023,157.96,72.34,60.28,265.17,111.50,107.24,168.88,73.30,132.17,898.65,52.04,80.53,196.45,318.60,164.55,50.49
8/1/2023,157.18,72.11,60.38,288.65,110.56,106.62,169.65,72.17,132.08,920.00,52.66,78.76,195.61,322.71,165.25,50.24
8/2/2023,155.40,76.24,61.27,287.57,108.91,105.29,166.75,71.91,129.27,892.30,52.58,74.49,192.58,314.31,167.05,49.67
8/3/2023,156.35,77.05,61.14,281.45,107.19,107.12,166.41,70.10,118.70,884.98,53.15,73.55,191.17,313.19,167.25,49.38
8/4/2023,156.02,76.85,60.69,276.44,105.51,107.42,165.41,69.17,121.50,881.65,52.63,63.52,181.99,310.73,166.75,49.45
8/7/2023,156.76,77.95,61.91,281.65,105.23,107.20,166.96,68.64,119.34,897.06,53.01,64.01,178.85,316.56,167.75,50.00
8/8/2023,155.88,77.06,61.50,282.89,104.12,107.73,165.87,68.71,117.66,883.16,53.06,62.38,179.80,312.64,169.55,50.04
8/9/2023,153.79,75.67,60.34,284.53,103.71,109.56,163.82,68.92,116.57,850.73,52.99,62.71,178.19,305.21,174.20,50.46
8/10/2023,153.56,75.71,60.42,283.82,103.90,110.12,163.54,68.29,115.61,842.90,53.37,62.24,177.97,305.74,176.30,51.51
8/11/2023,154.45,76.45,60.53,285.22,104.55,111.83,165.27,68.92,114.61,829.76,53.79,60.57,177.79,301.64,174.30,50.96
8/14/2023,154.77,76.64,59.82,284.54,103.42,111.92,166.08,68.56,114.02,854.10,53.88,60.15,179.46,306.19,170.70,51.08
8/15/2023,150.83,75.73,58.78,277.37,101.14,108.16,161.91,67.35,111.68,842.52,53.35,58.36,177.45,301.95,168.90,50.57
8/16/2023,150.19,75.83,58.61,274.51,100.79,106.34,160.76,67.56,110.15,832.99,52.96,57.49,176.57,294.29,169.05,50.85
8/17/2023,148.63,75.61,58.06,275.17,101.80,108.40,160.58,67.51,110.08,827.10,54.73,56.10,174.00,285.09,169.75,51.67
8/18/2023,148.97,74.85,57.95,273.80,100.01,110.04,160.23,67.83,110.10,825.84,55.04,56.88,174.49,283.25,168.50,51.80
8/21/2023,149.48,74.45,57.79,272.75,99.19,108.71,160.88,67.08,110.68,865.14,55.44,57.56,175.84,289.90,169.55,51.79
8/22/2023,146.38,73.39,57.34,270.20,98.51,108.10,159.08,67.52,109.47,855.79,55.46,56.07,177.23,287.60,171.40,51.96
8/23/2023,147.37,73.17,57.62,273.03,99.65,107.15,159.44,67.89,111.17,876.58,55.98,57.22,181.12,294.24,169.25,52.65
8/24/2023,147.23,74.31,58.09,269.30,98.50,106.35,157.79,67.22,108.51,854.46,55.24,55.63,176.38,286.75,169.90,52.33
8/25/2023,147.05,74.25,57.85,272.56,98.95,108.25,158.32,67.96,110.32,851.82,55.70,55.86,178.61,285.50,168.50,52.73
8/28/2023,147.56,74.58,57.87,274.79,104.12,109.16,159.19,68.02,111.68,861.08,56.20,55.87,180.19,290.26,167.40,53.17
8/29/2023,148.76,74.66,58.35,280.03,105.57,109.81,160.24,67.51,113.78,889.93,56.56,57.76,184.12,297.99,163.85,53.34
8/30/2023,148.16,74.68,58.34,282.33,104.45,110.88,160.17,67.09,113.27,892.28,56.81,57.72,187.65,295.10,162.95,52.66
8/31/2023,146.33,74.57,58.52,281.13,106.67,111.19,157.99,66.80,114.53,922.89,57.35,57.65,187.87,295.89,161.50,52.48
9/1/2023,146.82,74.77,59.24,286.25,106.95,113.52,159.62,66.87,115.39,872.52,57.84,58.17,189.46,296.38,162.00,51.94
9/5/2023,145.20,74.20,58.60,281.63,106.85,113.53,160.00,66.20,116.55,872.17,57.26,58.74,189.70,300.15,163.20,50.71
9/6/2023,144.96,74.23,59.19,282.90,106.37,114.51,158.00,65.69,114.68,872.27,57.16,57.64,182.91,299.17,163.75,51.58
9/7/2023,143.72,74.65,59.65,281.43,105.95,113.95,156.78,66.25,106.40,857.03,56.79,56.04,177.56,298.67,163.00,51.66
9/8/2023,143.83,74.83,59.66,282.28,106.24,115.61,157.43,66.83,106.14,857.55,56.67,53.08,178.18,297.89,164.20,51.43
9/11/2023,144.46,75.59,59.69,282.05,107.89,114.16,157.83,67.53,110.28,859.14,56.84,53.94,179.36,307.56,164.35,51.37
9/12/2023,146.34,76.27,60.57,281.81,107.16,117.49,158.50,67.73,111.23,844.52,56.39,54.33,176.30,301.66,164.25,51.47
9/13/2023,146.41,76.39,60.65,275.92,101.05,116.44,159.14,68.43,112.64,852.93,56.28,54.15,174.21,305.06,163.85,51.10
9/14/2023,149.25,77.31,61.20,282.56,102.32,118.52,161.78,69.28,114.04,871.64,56.37,53.85,175.74,311.72,164.45,51.47
9/15/2023,148.81,76.51,61.18,279.15,101.06,116.70,163.75,68.64,113.14,851.68,56.04,52.83,175.01,300.31,162.95,50.77
9/18/2023,149.12,76.92,61.68,280.94,101.04,117.64,159.63,68.24,112.75,850.00,56.11,51.25,177.97,302.55,162.55,51.02
9/19/2023,148.93,77.37,62.36,279.67,100.23,117.33,159.35,67.59,110.72,849.20,55.84,49.80,179.07,305.07,161.55,50.93
9/20/2023,148.30,77.15,62.32,278.61,98.99,116.40,157.23,67.35,109.22,830.57,55.50,47.57,175.49,299.67,161.45,50.57
9/21/2023,147.14,76.16,61.33,272.03,97.49,114.76,154.71,66.91,107.96,808.36,53.34,45.62,173.93,295.73,163.10,48.84
9/22/2023,145.73,76.31,61.58,273.06,97.04,114.94,153.08,67.70,107.68,829.08,53.57,44.71,174.79,299.08,163.70,48.67
9/25/2023,146.45,76.79,62.13,274.27,94.79,116.23,153.23,67.47,110.43,833.89,53.48,45.59,176.08,300.83,164.00,48.64
9/26/2023,144.93,76.44,61.26,269.52,93.88,116.41,151.12,65.34,109.72,816.19,52.71,44.81,171.96,298.96,163.40,47.98
9/27/2023,145.78,77.03,61.01,272.71,93.46,120.20,149.90,59.96,109.19,816.81,53.20,44.14,170.43,297.74,163.35,48.33
9/28/2023,147.59,77.67,61.28,276.24,93.26,119.47,150.23,57.08,111.10,832.00,53.88,44.35,170.69,303.96,165.20,48.92
9/29/2023,145.02,76.75,60.60,273.00,93.62,117.58,149.19,57.29,111.06,830.58,53.76,44.26,171.21,300.21,164.15,48.59
10/2/2023,143.77,76.47,60.05,271.72,90.22,115.63,149.48,52.15,111.10,834.95,54.39,43.19,173.75,306.82,167.05,48.42
10/3/2023,142.71,75.43,58.64,268.97,88.79,115.83,145.05,52.78,110.19,814.83,53.65,41.90,172.40,300.94,165.75,47.25
10/4/2023,143.35,76.07,59.36,265.03,88.02,111.50,146.63,50.62,109.85,823.81,53.45,41.90,173.66,305.58,163.50,48.78
10/5/2023,142.90,76.44,60.15,260.80,87.83,108.99,147.09,49.45,109.80,823.86,53.07,42.64,174.91,304.79,163.75,49.02
10/6/2023,145.10,77.60,60.87,266.04,88.40,107.17,149.32,50.24,110.88,845.26,53.45,43.83,177.49,315.43,161.55,49.61
10/9/2023,144.77,78.19,61.09,271.30,89.05,110.92,148.82,49.32,111.80,855.88,53.92,43.71,178.99,318.36,160.80,49.73
10/10/2023,145.65,78.82,61.17,273.21,90.64,110.45,150.93,51.58,112.31,858.41,53.87,46.00,178.39,321.84,160.05,49.87
10/11/2023,146.15,79.80,61.53,272.83,90.39,106.49,151.51,53.54,111.12,874.56,53.66,46.69,179.80,327.82,163.90,49.66
10/12/2023,145.81,79.86,61.14,269.61,89.02,106.47,151.28,53.00,111.46,905.60,53.85,45.45,180.71,324.16,163.70,49.32
10/13/2023,148.00,80.25,61.09,267.94,88.68,109.87,151.10,54.49,108.66,883.18,53.77,43.17,178.85,314.69,160.80,49.37
10/16/2023,147.85,81.09,62.61,270.79,89.94,109.95,152.79,54.38,110.51,902.57,54.16,44.76,178.72,321.15,159.90,50.30
10/17/2023,147.53,81.40,63.18,272.65,90.55,111.39,154.39,54.17,112.20,884.40,53.94,45.90,177.15,324.00,159.35,49.93
10/18/2023,145.91,80.35,62.60,259.22,88.40,112.95,151.53,53.24,110.98,887.03,53.77,44.58,175.84,316.97,160.65,51.92
10/19/2023,145.29,79.55,61.17,252.89,87.06,113.02,149.62,52.39,111.28,867.83,53.32,44.17,175.46,312.81,162.70,51.29
10/20/2023,142.95,77.58,59.52,249.20,86.55,111.08,141.57,51.96,108.63,853.63,52.93,43.98,172.88,308.65,163.00,50.60
10/23/2023,141.00,77.16,58.98,247.32,85.60,109.45,144.59,51.52,108.66,862.22,52.20,43.90,173.00,314.01,165.30,49.82
10/24/2023,141.17,77.76,59.87,249.55,90.12,108.39,144.42,55.12,109.39,881.11,53.01,45.35,173.44,312.55,162.40,49.46
10/25/2023,140.40,78.26,60.96,244.94,89.39,108.59,143.52,56.46,104.78,849.63,52.40,41.72,171.10,299.53,161.90,49.49
10/26/2023,140.76,77.52,60.85,242.43,88.65,107.60,143.34,57.57,105.62,826.75,51.37,41.68,166.89,288.35,158.80,49.70
10/27/2023,135.69,76.49,59.53,238.56,87.52,105.55,141.31,56.24,106.46,838.36,51.56,40.02,168.22,296.73,160.30,47.59
10/30/2023,137.42,77.40,61.00,242.16,89.52,105.88,143.27,57.20,107.83,841.25,51.57,39.22,170.29,302.66,158.05,48.91
10/31/2023,139.06,78.11,61.31,226.05,90.95,105.85,146.03,58.30,108.99,841.37,52.13,40.25,170.77,301.27,157.20,49.60
11/1/2023,138.94,79.05,62.05,231.83,90.56,105.64,146.45,58.43,110.89,852.94,52.19,40.96,173.97,311.85,157.65,48.71
11/2/2023,141.42,81.73,64.36,239.12,92.31,109.11,150.85,59.91,117.36,871.30,52.75,43.98,177.57,310.87,157.70,49.86
11/3/2023,143.00,82.23,63.74,240.75,93.86,107.78,152.76,59.38,119.52,882.68,53.01,48.68,176.65,314.60,156.95,50.22
11/6/2023,144.08,81.40,63.94,238.28,93.52,105.87,152.99,59.04,119.93,880.83,53.29,49.52,179.23,315.80,155.35,50.73
11/7/2023,144.01,80.98,63.10,234.92,93.15,104.21,152.98,58.46,120.72,897.82,53.13,51.05,181.82,318.82,155.80,51.19
11/8/2023,144.72,80.32,62.58,234.82,92.32,102.93,153.01,57.50,120.06,911.13,53.00,52.27,182.89,319.78,156.10,51.74
11/9/2023,144.29,80.90,62.85,234.15,91.70,102.96,152.37,54.72,120.10,911.38,52.00,51.05,182.41,320.55,155.10,51.42
11/10/2023,146.43,81.48,63.82,239.68,92.81,103.75,154.38,55.14,124.21,957.52,52.59,51.50,186.40,328.77,155.95,52.11
11/13/2023,145.78,81.43,63.73,241.67,92.69,104.84,154.34,54.50,123.85,946.93,52.23,52.02,184.80,329.19,155.20,52.09
11/14/2023,148.44,81.82,64.21,247.86,94.97,104.29,156.91,57.55,127.36,972.96,53.17,55.10,187.44,336.31,157.85,53.11
11/15/2023,149.74,80.42,63.48,251.09,96.82,103.66,159.43,57.00,128.92,975.40,53.28,56.30,188.01,332.71,158.75,53.32
11/16/2023,151.45,81.11,64.12,248.21,95.71,102.46,159.05,56.60,128.70,959.55,48.04,56.28,189.71,334.19,158.50,53.54
11/17/2023,152.82,81.77,64.48,253.07,95.34,104.96,162.56,57.37,129.47,977.73,47.76,58.19,189.69,335.04,159.25,53.48
11/20/2023,153.29,81.17,64.36,250.45,94.98,104.50,163.85,57.34,129.51,995.71,48.27,59.27,191.45,339.97,164.85,54.14
11/21/2023,152.97,81.90,64.97,249.41,93.99,104.46,162.29,57.98,127.02,981.20,47.80,58.67,190.64,336.98,165.05,54.62
11/22/2023,153.33,82.43,64.97,246.01,95.37,104.01,163.79,57.47,127.50,972.00,48.08,59.02,191.31,341.49,166.95,55.13
11/24/2023,153.54,82.94,65.21,247.36,95.95,104.57,164.42,57.55,127.75,978.87,48.36,59.65,189.97,338.23,165.85,55.30
11/27/2023,153.19,82.97,65.25,247.39,97.07,103.96,164.04,57.58,128.20,950.24,47.93,60.31,189.79,334.70,166.70,55.14
11/28/2023,153.54,82.18,64.64,247.50,98.51,103.90,165.66,58.16,126.59,946.35,47.85,63.34,190.40,338.99,166.75,55.58
11/29/2023,154.32,81.63,64.83,249.45,98.47,102.34,167.43,58.36,127.91,940.83,48.05,63.73,189.37,332.20,166.50,55.70
